gen,english_name,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,votes_first,votes_top_6,num_abilities,evo_length,has_mega_evolution,has_gigantamax,rarity,class_primary,class_secondary
8.0,Sinistea,0.0,0.0,0.1,0.2,120.0,5120.0,40.0,45.0,45.0,74.0,54.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,12,1
8.0,Polteageist,0.0,0.0,0.2,0.4,60.0,5120.0,60.0,65.0,65.0,134.0,114.0,70.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,12,1
8.0,Hatenna,0.0,100.0,0.4,3.4,235.0,5120.0,42.0,30.0,45.0,56.0,53.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,10,1
8.0,Hattrem,0.0,100.0,0.6,4.8,120.0,5120.0,57.0,40.0,65.0,86.0,73.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,10,1
8.0,Hatterene,0.0,100.0,2.1,5.1,45.0,5120.0,57.0,90.0,95.0,136.0,103.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,19.0,3.0,5.0,0.0,1.0,0.0,10,7
8.0,Impidimp,100.0,0.0,0.4,5.5,255.0,5120.0,45.0,45.0,30.0,55.0,40.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,15,7
8.0,Morgrem,100.0,0.0,0.8,12.5,120.0,5120.0,65.0,60.0,45.0,75.0,55.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,15,7
8.0,Grimmsnarl,100.0,0.0,1.5,61.0,45.0,5120.0,95.0,120.0,65.0,95.0,75.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,3.0,18.0,3.0,5.0,0.0,1.0,0.0,15,7
8.0,Obstagoon,50.2,49.8,1.6,46.0,45.0,3840.0,93.0,90.0,101.0,60.0,81.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0,1.0,10.0,3.0,5.0,0.0,0.0,0.0,15,18
8.0,Perrserker,50.2,49.8,0.8,28.0,90.0,5120.0,70.0,110.0,100.0,50.0,60.0,50.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,2.0,6.0,3.0,3.0,0.0,0.0,0.0,16,1
8.0,Cursola,24.9,75.1,1.0,0.4,30.0,5120.0,60.0,95.0,50.0,145.0,130.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,12,1
8.0,Sirfetch'd,50.2,49.8,0.8,117.0,45.0,5120.0,62.0,135.0,95.0,68.0,82.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,2.0,12.0,2.0,3.0,0.0,0.0,0.0,9,1
8.0,Mr. Rime,50.2,49.8,1.5,58.2,45.0,6400.0,80.0,85.0,75.0,110.0,100.0,70.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,13,10
8.0,Runerigus,50.2,49.8,1.6,66.6,90.0,6400.0,58.0,95.0,145.0,50.0,105.0,30.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,7,16
8.0,Milcery,0.0,100.0,0.2,0.3,200.0,5120.0,45.0,40.0,40.0,50.0,61.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,8,1
8.0,Alcremie,0.0,100.0,0.3,0.5,100.0,5120.0,65.0,60.0,75.0,110.0,121.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,19.0,2.0,3.0,0.0,1.0,0.0,8,1
8.0,Falinks,0.0,0.0,3.0,62.0,45.0,6400.0,65.0,100.0,100.0,70.0,60.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,4.0,35.0,2.0,1.0,0.0,0.0,0.0,9,1
8.0,Pincurchin,50.2,49.8,0.3,1.0,75.0,5120.0,48.0,101.0,95.0,91.0,85.0,15.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,6,1
8.0,Snom,50.2,49.8,0.3,3.8,190.0,5120.0,30.0,25.0,35.0,45.0,30.0,20.0,1.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,20.0,2.0,3.0,0.0,0.0,0.0,13,17
8.0,Frosmoth,50.2,49.8,1.3,42.0,75.0,5120.0,70.0,65.0,60.0,125.0,90.0,65.0,1.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,13,17
8.0,Stonjourner,50.2,49.8,2.5,520.0,60.0,6400.0,100.0,125.0,135.0,20.0,20.0,70.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11,1
8.0,Eiscue,50.2,49.8,1.4,89.0,60.0,6400.0,75.0,80.0,110.0,65.0,90.0,50.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13,1
8.0,Indeedee,50.0,50.0,0.9,28.0,30.0,10240.0,60.0,65.0,55.0,105.0,95.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,10,18
8.0,Morpeko,50.2,49.8,0.3,3.0,180.0,2560.0,58.0,95.0,58.0,70.0,58.0,97.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6,3
8.0,Cufant,50.2,49.8,1.2,100.0,190.0,6400.0,72.0,80.0,49.0,40.0,49.0,40.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,2.0,3.0,0.0,0.0,0.0,16,1
8.0,Copperajah,50.2,49.8,3.0,650.0,90.0,6400.0,122.0,130.0,69.0,80.0,69.0,30.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,3.0,2.0,3.0,0.0,1.0,0.0,16,1
8.0,Dracozolt,0.0,0.0,1.8,190.0,45.0,8960.0,90.0,100.0,90.0,80.0,70.0,75.0,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,6,15
8.0,Arctozolt,0.0,0.0,2.3,150.0,45.0,8960.0,90.0,100.0,90.0,90.0,80.0,55.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,0.0,0.0,0.0,6,5
8.0,Dracovish,0.0,0.0,2.3,215.0,45.0,8960.0,90.0,90.0,100.0,70.0,80.0,75.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,2.0,14.0,3.0,1.0,0.0,0.0,0.0,2,15
8.0,Arctovish,0.0,0.0,2.0,175.0,45.0,8960.0,90.0,90.0,100.0,80.0,90.0,55.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2,5
8.0,Duraludon,50.2,49.8,1.8,40.0,45.0,7680.0,70.0,95.0,115.0,120.0,50.0,85.0,0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,16,15
8.0,Dreepy,50.2,49.8,0.5,2.0,45.0,10240.0,28.0,60.0,30.0,40.0,30.0,82.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,14,16
8.0,Drakloak,50.2,49.8,1.4,11.0,45.0,10240.0,68.0,80.0,50.0,60.0,50.0,102.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,14,16
8.0,Dragapult,50.2,49.8,3.0,50.0,45.0,10240.0,88.0,120.0,75.0,100.0,75.0,142.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,13.0,76.0,3.0,5.0,0.0,0.0,0.0,14,16
8.0,Zacian,0.0,0.0,2.8,110.0,10.0,30720.0,92.0,130.0,115.0,80.0,115.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,8,7
8.0,Zamazenta,0.0,0.0,2.9,210.0,10.0,30720.0,92.0,130.0,115.0,80.0,115.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,9,9
8.0,Eternatus,0.0,0.0,20.0,950.0,255.0,30720.0,140.0,85.0,95.0,145.0,95.0,130.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,5,15
8.0,Kubfu,88.14,11.86,0.6,12.0,3.0,30720.0,60.0,90.0,60.0,53.0,50.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,9,1
8.0,Urshifu,88.14,11.86,1.9,105.0,3.0,30720.0,100.0,130.0,100.0,63.0,60.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,1.0,16.0,1.0,3.0,0.0,1.0,1.0,9,3
8.0,Zarude,0.0,0.0,1.8,70.0,3.0,30720.0,105.0,120.0,105.0,70.0,95.0,105.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,15,8
8.0,Regieleki,0.0,0.0,1.2,145.0,3.0,30720.0,80.0,100.0,50.0,100.0,50.0,200.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,6,1
8.0,Regidrago,0.0,0.0,2.1,200.0,3.0,30720.0,200.0,100.0,50.0,100.0,50.0,80.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,14,1
8.0,Glastrier,0.0,0.0,2.2,800.0,3.0,30720.0,100.0,145.0,130.0,65.0,110.0,30.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,13,1
8.0,Spectrier,0.0,0.0,2.0,44.5,3.0,30720.0,100.0,65.0,60.0,145.0,80.0,130.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,12,1
8.0,Calyrex,0.0,0.0,1.1,7.7,3.0,30720.0,100.0,80.0,80.0,80.0,80.0,80.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,10,8
8.0,Kleavor,50.0,50.0,1.8,89.0,15.0,2560.0,70.0,135.0,95.0,45.0,70.0,85.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3,13
8.0,Ursaluna,0.0,0.0,2.4,290.0,20.0,2560.0,130.0,140.0,105.0,45.0,80.0,50.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,2.0,29.0,3.0,5.0,0.0,0.0,0.0,7,18
8.0,Basculegion,50.0,50.0,3.0,110.0,45.0,2560.0,120.0,112.0,65.0,80.0,75.0,78.0,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,2,16
8.0,Sneasler,50.0,50.0,1.3,43.0,20.0,2560.0,80.0,130.0,60.0,40.0,80.0,120.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,9,0
8.0,Overqwil,50.0,50.0,2.5,60.5,45.0,2560.0,85.0,115.0,95.0,65.0,65.0,85.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,15,0
8.0,Enamorus,0.0,100.0,1.6,48.0,3.0,2560.0,74.0,115.0,70.0,135.0,80.0,106.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,8,2
9.0,Sprigatito,88.0,12.0,0.4,4.1,45.0,2560.0,40.0,61.0,54.0,45.0,45.0,65.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,2.0,5.0,0.0,0.0,0.0,0,1
9.0,Floragato,88.0,12.0,0.9,12.2,45.0,2560.0,61.0,80.0,63.0,60.0,63.0,83.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,0,1
9.0,Meowscarada,88.0,12.0,1.5,31.2,45.0,2560.0,76.0,110.0,70.0,81.0,70.0,123.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,6.0,55.0,2.0,5.0,0.0,0.0,0.0,0,3
9.0,Fuecoco,88.0,12.0,0.4,9.8,45.0,2560.0,67.0,45.0,59.0,63.0,40.0,36.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.0,23.0,2.0,5.0,0.0,0.0,0.0,1,1
9.0,Crocalor,88.0,12.0,1.0,30.7,45.0,2560.0,81.0,55.0,78.0,90.0,58.0,49.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1,1
9.0,Skeledirge,88.0,12.0,1.6,326.5,45.0,2560.0,104.0,75.0,100.0,110.0,75.0,66.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,3.0,38.0,2.0,5.0,0.0,0.0,0.0,1,16
9.0,Quaxly,88.0,12.0,0.5,6.1,45.0,2560.0,55.0,65.0,45.0,50.0,45.0,50.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,2,1
9.0,Quaxwell,88.0,12.0,1.2,21.5,45.0,2560.0,70.0,85.0,65.0,65.0,60.0,65.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2,1
9.0,Quaquaval,88.0,12.0,1.8,61.9,45.0,2560.0,85.0,120.0,80.0,85.0,75.0,85.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,0.0,10.0,2.0,5.0,0.0,0.0,0.0,2,9
9.0,Lechonk,50.0,50.0,0.5,10.2,255.0,1920.0,54.0,45.0,40.0,35.0,45.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4,1
9.0,Oinkologne,50.0,50.0,1.0,120.0,100.0,1920.0,110.0,100.0,75.0,59.0,80.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4,1
9.0,Tarountula,50.0,50.0,0.3,4.0,255.0,1920.0,35.0,41.0,45.0,29.0,40.0,20.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3,1
9.0,Spidops,50.0,50.0,1.0,16.5,120.0,1920.0,60.0,79.0,92.0,52.0,86.0,35.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,3,1
9.0,Nymble,50.0,50.0,0.2,1.0,190.0,2560.0,33.0,46.0,40.0,21.0,25.0,45.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3,1
9.0,Lokix,50.0,50.0,1.0,17.5,30.0,2560.0,71.0,102.0,78.0,52.0,55.0,92.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,2.0,0.5,1.0,0.5,1.0,2.0,2.0,8.0,2.0,3.0,0.0,0.0,0.0,3,3
9.0,Pawmi,50.0,50.0,0.3,2.5,190.0,1920.0,45.0,50.0,20.0,40.0,25.0,60.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,6,1
9.0,Pawmo,50.0,50.0,0.4,6.5,80.0,1920.0,60.0,75.0,40.0,50.0,40.0,85.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,6,9
9.0,Pawmot,50.0,50.0,0.9,41.0,45.0,1920.0,70.0,115.0,70.0,70.0,60.0,105.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,1.0,10.0,3.0,5.0,0.0,0.0,0.0,6,9
9.0,Tandemaus,0.0,0.0,0.3,1.8,150.0,1280.0,50.0,50.0,45.0,40.0,45.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,4,1
9.0,Maushold,0.0,0.0,0.3,2.3,75.0,1280.0,74.0,75.0,70.0,65.0,75.0,111.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,4,1
9.0,Fidough,50.0,50.0,0.3,10.9,190.0,2560.0,37.0,55.0,70.0,30.0,55.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,8,1
9.0,Dachsbun,50.0,50.0,0.5,14.9,90.0,2560.0,57.0,80.0,115.0,50.0,80.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,12.0,2.0,3.0,0.0,0.0,0.0,8,1
9.0,Smoliv,50.0,50.0,0.3,6.5,255.0,2560.0,41.0,35.0,45.0,58.0,51.0,30.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,11.0,2.0,5.0,0.0,0.0,0.0,0,18
9.0,Dolliv,50.0,50.0,0.6,11.9,120.0,2560.0,52.0,53.0,60.0,78.0,78.0,33.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0,18
9.0,Arboliva,50.0,50.0,1.4,48.2,45.0,2560.0,78.0,69.0,90.0,125.0,109.0,39.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0,18
9.0,Squawkabilly,50.0,50.0,0.6,2.4,190.0,1920.0,82.0,96.0,51.0,45.0,51.0,92.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4,2
9.0,Nacli,50.0,50.0,0.4,16.0,255.0,2560.0,55.0,55.0,75.0,35.0,35.0,25.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,11,1
9.0,Naclstack,50.0,50.0,0.6,105.0,120.0,2560.0,60.0,60.0,100.0,35.0,65.0,35.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,11,1
9.0,Garganacl,50.0,50.0,2.3,240.0,45.0,2560.0,100.0,100.0,130.0,45.0,90.0,35.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,16.0,3.0,5.0,0.0,0.0,0.0,11,1
9.0,Charcadet,50.0,50.0,0.6,10.5,90.0,4480.0,40.0,50.0,40.0,50.0,40.0,35.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1
9.0,Armarouge,50.0,50.0,1.5,85.0,25.0,4480.0,85.0,60.0,100.0,125.0,80.0,75.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,0.0,16.0,2.0,0.0,0.0,0.0,0.0,1,10
9.0,Ceruledge,50.0,50.0,1.6,62.0,25.0,4480.0,75.0,125.0,80.0,60.0,100.0,85.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,3.0,61.0,2.0,0.0,0.0,0.0,0.0,1,16
9.0,Tadbulb,50.0,50.0,0.3,0.4,190.0,2560.0,61.0,31.0,41.0,59.0,35.0,45.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6,1
